idx,id,cat_id,timestamp,longitude,latitude
3608,22446812,27,1653455763,47.83573913574219,36.83509826660156
3609,22446812,27,1653455763,47.542930603027344,35.36429977416992
3610,22446812,27,1653455763,47.5647087097168,35.785221099853516
3611,22446812,27,1653455763,47.83850860595703,36.68574905395508
3612,22446812,27,1653455763,48.17210006713867,37.78644943237305
3613,22446815,27,1653456208,48.93784,38.47275
3614,22446816,26,1653456283,47.85248,35.13198
3615,22446899,27,1653459120,48.42499,38.17595
3616,22446893,27,1653459300,50.76974,35.25702
3617,22446891,27,1653461160,48.27268,37.17842
3618,22446903,27,1653463748,47.99198913574219,37.08504104614258
3619,22446903,27,1653463748,48.16218948364258,37.64799880981445
3620,22446903,27,1653463748,48.14636993408203,37.68067932128906
3621,22446903,27,1653463748,48.3879508972168,37.79056930541992
3622,22446903,27,1653463748,48.1944694519043,37.64876937866211
3623,22446903,27,1653463748,48.89860916137695,37.7264518737793
3624,22446903,27,1653463748,48.32828903198242,37.83966064453125
3625,22446903,27,1653463748,48.35009002685547,37.83639907836914
3626,22446903,27,1653463748,48.369590759277344,37.87948989868164
3627,22446903,27,1653463748,48.69129943847656,38.065399169921875
3628,22446903,27,1653463748,48.596588134765625,37.99869918823242
3629,22446903,27,1653463748,48.39411163330078,37.85029983520508
3630,22446903,27,1653463748,48.987850189208984,37.80686950683594
3631,22446903,27,1653463748,48.85026168823242,37.7730598449707
3632,22446903,27,1653463748,48.841041564941406,37.58332824707031
3633,22446903,27,1653463748,48.71659851074219,37.5606689453125
3634,22446903,27,1653463748,48.12622833251953,37.74399185180664
3635,22446906,27,1653464071,48.73695,37.58474
3636,22446925,37,1653470517,47.82308,35.16814
3637,22446933,25,1653471720,48.74374,38.24118
3638,22446931,42,1653472184,48.5916,35.06184
3639,22446957,27,1653479468,46.96503,32.00386
3640,22446982,27,1653487574,48.16013,37.77855
3641,22447022,26,1653489060,49.45089,36.83287
3642,22447097,25,1653491040,48.98332,37.82159
3643,22447031,27,1653493796,47.5672607421875,33.6456298828125
3644,22447031,27,1653493796,47.53459167480469,33.71738052368164
